Claim Number,Date Received,Incident Date,Airport Code,Airport Name,Airline Name,Claim Type,Claim Site,Item,Claim Amount,Status,Close Amount,Disposition,Day Difference,Amount Differences
2009091163521,2009-09-08 00:00:00,,SEA,Seattle-Tacoma International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Computer - Laptop,,Insufficient; one of the following items required: sum certain; statement of fact; signature; location of incident; and date.,,,,
2007060526302,2007-05-30 00:00:00,2007-05-20 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Air Tran Airlines(do not use),Property Damage,Checked Baggage,Dishes; Pottery; Glassware; Plasticware,195.72,Approved,195.72,Approve in Full,10.0,0.0
2014013111324,2014-01-27 00:00:00,2014-01-08 00:00:00,EWR,Newark International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Clothing,0.0,Deny,,,19.0,
2006120816863,2006-12-01 00:00:00,2006-11-09 00:00:00,SNA,John Wayne,,Property Damage,Checkpoint,Computer - Laptop,1299.0,Settled,805.77,Settle,22.0,493.23
2008072447371,2008-07-18 00:00:00,2008-07-07 00:00:00,SMF,Sacramento International Airport,,Passenger Property Loss,Checkpoint,Cell Phones,52.27,Denied,0.0,Deny,11.0,52.27
2013070204991,2013-06-05 00:00:00,2012-05-24 09:39:00,SEA,Seattle-Tacoma International,Delta Air Lines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0.0,Deny,,,376.0,
2007082730906,2007-08-23 00:00:00,2007-07-18 00:00:00,DFW,Dallas-Fort Worth International Airport,,Property Damage,Checkpoint,Eyeglasses - (including contact lenses),135.0,Approved,135.0,Approve in Full,36.0,0.0
2008040241725,2008-03-24 00:00:00,2008-01-09 00:00:00,MIA,Miami International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Jewelry - Fine; Locks; Luggage (all types including footlockers),1366.0,Denied,0.0,Deny,75.0,1366.0
2004061455520,2004-05-04 00:00:00,2004-04-11 00:00:00,GEG,Spokane International,,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,73.07,Approved,73.07,Approve in Full,23.0,0.0
0717506M,,2002-10-31 00:00:00,DEN,Denver International Airport,,Property Damage,Checkpoint,Luggage (all types including footlockers),25.0,Approved,25.0,Approve in Full,,0.0
1217328M,2003-12-17 00:00:00,2003-11-01 00:00:00,RDU,Raleigh-Durham International,,Property Damage,Checked Baggage,Other,46.0,Settled,23.0,Settle,46.0,23.0
2005011273549,2004-12-27 00:00:00,2004-08-17 00:00:00,ORD,Chicago O'Hare International Airport,USAir,Property Damage,Checked Baggage,Cameras - Digital,214.0,Denied,,Deny,132.0,
2006032203527,2006-03-17 00:00:00,2006-02-25 00:00:00,JFK,John F. Kennedy International,Delta Air Lines,Property Damage,Checked Baggage,Luggage (all types including footlockers),209.0,Settled,104.5,Settle,20.0,104.5
2010080374347,2010-07-23 00:00:00,2010-05-26 00:00:00,BUR,Bob Hope ,American Airlines  ,Property Damage,Checked Baggage,Baggage/Cases/Purses,0.0,Deny,,,58.0,
2004071559415,2004-06-24 00:00:00,2004-05-25 00:00:00,TPA,Tampa International,American Airlines,Passenger Property Loss,Checked Baggage,Other,22.3,Approved,,Approve in Full,30.0,
2005050283729,2005-04-29 00:00:00,2005-03-18 00:00:00,LAS,McCarran International,American West,Property Damage,Checkpoint,Eyeglasses - (including contact lenses),211.3,Approved,211.3,Approve in Full,42.0,0.0
2008040141634,2008-03-21 00:00:00,2008-03-12 00:00:00,SEA,Seattle-Tacoma International,Alaska Airlines,Passenger Property Loss,Checked Baggage,Alcoholic beverages,35.0,Denied,0.0,Deny,9.0,35.0
2007050224882,2007-04-01 00:00:00,2006-01-05 00:00:00,DFW,Dallas-Fort Worth International Airport,,Property Damage,Checkpoint,Computer - Laptop,1000.0,Denied,0.0,Deny,451.0,1000.0
2015102226176,2015-10-01 00:00:00,2015-08-29 00:00:00,PHX,Phoenix Sky Harbor International,USAir,Passenger Property Loss,Checkpoint,Clothing,69.56,Approve in Full,,,33.0,
2011111088869,2011-10-31 00:00:00,2011-09-25 00:00:00,JFK,John F. Kennedy International,American Airlines  ,Passenger Property Loss,Checked Baggage,Medical/Science,0.0,Deny,,,36.0,
2005081690667,2005-07-28 00:00:00,2005-05-25 00:00:00,COS,Colorado Springs Municipal,Delta Air Lines,Passenger Property Loss,Checked Baggage,Locks,8.99,Canceled,0.0,,64.0,8.99
2007060126007,2007-05-21 00:00:00,2007-05-03 00:00:00,DEN,Denver International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Locks,7.5,Denied,0.0,Deny,18.0,7.5
2005042783476,2005-04-26 00:00:00,2005-01-25 00:00:00,BOS,Boston (Logan) International Airport,USAir,Passenger Property Loss,Checked Baggage,Cameras - Digital,650.0,Settled,268.52,Settle,91.0,381.48
2006122617914,2006-12-19 00:00:00,2006-12-03 00:00:00,LGB,Long Beach,USAir,Passenger Property Loss,Checked Baggage,Cell Phones,250.0,Denied,0.0,Deny,16.0,250.0
2004070658481,2004-06-16 00:00:00,2004-04-09 00:00:00,SGF,Springfield-Branson National Airport,,Property Damage,Checkpoint,Eyeglasses - (including contact lenses),100.0,Approved,100.0,Approve in Full,68.0,0.0
2005031277961,2005-02-11 00:00:00,2004-12-30 00:00:00,IAD,Washington Dulles International,,Passenger Property Loss,Checked Baggage,Cameras - Digital,397.5,Approved,397.5,Approve in Full,43.0,0.0
2008030640500,2008-02-25 00:00:00,2008-02-11 00:00:00,LAS,McCarran International,Southwest Airlines,Property Damage,Checkpoint,Clothing - Shoes; belts; accessories; etc.,250.0,Denied,0.0,Deny,14.0,250.0
2012102598124,2012-09-13 00:00:00,2012-09-01 00:00:00,,,Alaska Airlines  ,Property Damage,Checked Baggage,,,,,,12.0,
2008102351472,2008-10-17 00:00:00,2008-10-09 00:00:00,SAN,San Diego International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Locks,8.54,Denied,0.0,Deny,8.0,8.54
2009060959991,2009-06-04 00:00:00,2009-05-15 00:00:00,IND,Indianapolis International,,Property Damage,Checkpoint,Clothing - Shoes; belts; accessories; etc.,69.0,Approved,69.0,Approve in Full,20.0,0.0
2006041904717,2006-04-06 00:00:00,2006-01-24 00:00:00,FNT,Bishop International; Flint,Air Tran Airlines(do not use),Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,17.72,Approved,17.72,Approve in Full,72.0,0.0
2006050305661,2006-04-24 00:00:00,2006-03-20 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Air Tran Airlines(do not use),Passenger Property Loss,Checked Baggage,,350.0,Settled,175.0,Settle,35.0,175.0
2010081774981,2010-08-09 00:00:00,2010-07-15 00:00:00,PHL,Philadelphia International Airport,USAir  ,Passenger Property Loss,Checked Baggage,Baggage/Cases/Purses; Travel Accessories,0.0,Deny,,,25.0,
2005082391272,2005-08-11 00:00:00,2005-08-04 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,,Property Damage,Checked Baggage,Luggage (all types including footlockers),250.0,Denied,0.0,Deny,7.0,250.0
2010100776753,2010-10-02 00:00:00,2010-10-01 00:00:00,MIA,Miami International Airport,,Property Damage,Checked Baggage,Baggage/Cases/Purses,139.0,Approve in Full,,,1.0,
2007082430835,2007-08-21 00:00:00,2007-07-28 00:00:00,PIT,Pittsburgh International Airport,USAir,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.; Razors (other than electric),53.95,Denied,0.0,Deny,24.0,53.95
2004110666545,2004-09-20 00:00:00,2004-08-29 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Spirit Airlines,Passenger Property Loss,Checked Baggage,Medicines,15.0,Approved,15.0,Approve in Full,22.0,0.0
0905005M,2003-09-05 00:00:00,2003-03-11 00:00:00,HOU,William P. Hobby,USAir,Passenger Property Loss,Checkpoint,Clothing - Shoes; belts; accessories; etc.,54.83,Denied,0.0,Deny,178.0,54.83
2008011537953,2008-01-09 00:00:00,2007-11-20 00:00:00,RIC,Richmond International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Locks,11.9,Denied,0.0,Deny,50.0,11.9
2004080560713,2004-07-13 00:00:00,2004-09-18 00:00:00,LGA,LaGuardia,,Property Damage,Checkpoint,Computer - Laptop,1801.99,Canceled,0.0,,-67.0,1801.99
0211024L,2003-02-11 00:00:00,2002-12-19 00:00:00,BOS,Boston (Logan) International Airport,,Passenger Property Loss,Checkpoint,Computer - Laptop,1404.0,Denied,0.0,Deny,54.0,1404.0
2004061055333,2004-05-27 00:00:00,2004-05-10 00:00:00,DEN,Denver International Airport,Northwest Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),2430.0,Settled,810.0,Settle,17.0,1620.0
2004092964162,2004-09-13 00:00:00,2004-08-10 00:00:00,CLT,Charlotte/Douglas International Airport,,Property Damage,Checkpoint,Clothing - Shoes; belts; accessories; etc.,50.0,Denied,0.0,Deny,34.0,50.0
2004060354440,2004-04-21 00:00:00,2004-04-05 00:00:00,IAD,Washington Dulles International,American Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,215.0,Canceled,,,16.0,
2006020701101,2006-01-31 00:00:00,2005-09-11 00:00:00,LAS,McCarran International,Continental Airlines,Property Damage,Checked Baggage,Computer - Laptop,1237.64,Settled,718.05,Settle,142.0,519.5900000000001
2009042157774,2009-04-02 00:00:00,2009-01-22 00:00:00,FAT,Fresno Yosemite International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Eyeglasses - (including contact lenses); Other,280.51,Settled,168.31,Settle,70.0,112.19999999999999
2005031778562,2005-02-03 00:00:00,2005-12-24 00:00:00,MLU,Monroe Regional,,Property Damage,Checked Baggage,Other,5.4,Denied,0.0,Deny,-324.0,5.4
2014093017185,2014-09-12 00:00:00,2014-08-14 00:00:00,HRL,Rio Grande Valley International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,,,,,29.0,
2009032056705,2009-03-09 00:00:00,2009-02-10 00:00:00,BDL,Bradley International Airport,American Airlines,Passenger Property Loss,Checked Baggage,MP3 Players-(iPods; etc),219.0,Denied,0.0,Deny,27.0,219.0
2007030922061,2007-03-05 00:00:00,2007-01-10 00:00:00,XNA,Northwest Arkansas Regional,Northwest Airlines,Property Damage,Checked Baggage,Barber Supplies - Scissors; shears; elecric razors; etc.; Clothing - Shoes; belts; accessories; etc.; Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,25.0,Settled,21.48,Settle,54.0,3.5199999999999996
2006061207783,2006-06-09 00:00:00,2006-04-26 00:00:00,ORD,Chicago O'Hare International Airport,American Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital; Clothing - Shoes; belts; accessories; etc.,2018.0,Denied,0.0,Deny,44.0,2018.0
2004101965147,2004-09-20 00:00:00,2004-06-20 00:00:00,PBI,Palm Beach International,Northwest Airlines,Passenger Property Loss,Checked Baggage,Other,47.66,Approved,47.66,Approve in Full,92.0,0.0
2006082811664,2006-08-23 00:00:00,2006-07-24 00:00:00,AUS,Austin-Bergstrom International Airport,,Property Damage,Checkpoint,Eyeglasses - (including contact lenses),16.73,Approved,16.73,Approve in Full,30.0,0.0
2007091231751,2007-09-10 00:00:00,2007-08-08 00:00:00,LAX,Los Angeles International Airport,UAL,Passenger Property Loss,Checked Baggage,Bags - Fabric; plastic; etc. (not purses); Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,577.26,Denied,0.0,Deny,33.0,577.26
2009091163537,2009-09-10 00:00:00,2009-08-23 00:00:00,SEA,Seattle-Tacoma International,Continental Airlines,Passenger Property Loss,Checked Baggage,Cosmetics - Perfume; toilet articles; medicines; soaps; etc.,45.0,Denied,0.0,Deny,18.0,45.0
2013102107491,2013-08-19 00:00:00,2013-08-13 15:00:00,EWR,Newark International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Other,5.0,Approve in Full,,,5.0,
2008013038888,2008-01-24 00:00:00,2008-01-20 00:00:00,FLL,Ft. Lauderdale-Hollywood International,USAir,Property Damage,Checked Baggage,Luggage (all types including footlockers),140.0,Denied,0.0,Deny,4.0,140.0
2014042413489,2014-04-21 00:00:00,2014-04-20 00:00:00,STL,Lambert St. Louis International,Southwest Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,0.0,Deny,,,1.0,
2006042104915,2006-04-12 00:00:00,2005-08-14 00:00:00,EWR,Newark International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Jewelry - Fine,1850.0,Denied,0.0,Deny,241.0,1850.0
0616044L,2003-06-16 00:00:00,2003-04-26 00:00:00,,,Southwest Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,196.82,Settled,98.41,Settle,51.0,98.41
2011080585841,2011-07-18 00:00:00,2011-06-26 00:00:00,JFK,John F. Kennedy International,Aero Flot,Passenger Property Loss,Checkpoint,Personal Electronics,,,,,22.0,
2004121769227,2004-10-26 00:00:00,2004-10-10 00:00:00,SMF,Sacramento International Airport,American Airlines,Property Damage,Checked Baggage,Cameras - Digital,89.97,Approved,89.97,Approve in Full,16.0,0.0
2007112035231,2007-11-16 00:00:00,2007-10-30 00:00:00,LAX,Los Angeles International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Currency,38.0,Denied,0.0,Deny,17.0,38.0
2007071128145,2007-07-09 00:00:00,2007-06-25 00:00:00,PHX,Phoenix Sky Harbor International,Continental Airlines,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,381.58,Denied,0.0,Deny,14.0,381.58
2014090316391,2014-08-14 00:00:00,2014-06-18 00:00:00,LGA,LaGuardia ,Delta Air Lines  ,Property Damage,Checkpoint,Personal Accessories,,,,,57.0,
2004052553384,2004-04-20 00:00:00,2004-03-31 00:00:00,BNA,Nashville International,Southwest Airlines,Property Damage,Checked Baggage,Other,360.0,Approved,360.0,Approve in Full,20.0,0.0
2013030402379,2013-02-20 00:00:00,2013-02-09 12:50:00,CVG,Cincinnati/Northern Kentucky International,Delta Air Lines  ,Property Damage,Checked Baggage,,0.0,Deny,,,10.0,
2004122770957,2004-12-27 00:00:00,2004-11-04 00:00:00,RDU,Raleigh-Durham International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Locks,10.0,Denied,0.0,Deny,53.0,10.0
2012100197259,2012-08-15 00:00:00,2012-08-12 00:00:00,MSY,New Orleans International,American Airlines  ,Passenger Property Loss,Checked Baggage,Jewelry & Watches,0.0,Deny,,,3.0,
2005072189375,2005-07-20 00:00:00,2005-06-19 00:00:00,SLC,Salt Lake City International Airport,Delta Air Lines,Passenger Property Loss,Checked Baggage,Other,42.0,Approved,42.0,Approve in Full,31.0,0.0
2004112467743,2004-09-08 00:00:00,2004-08-17 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,American Airlines,Property Damage,Checked Baggage,Other,22.04,Canceled,,,22.0,
2011061084256,2011-06-01 00:00:00,2011-04-25 15:40:00,JAN,Jackson International,American Airlines  ,Passenger Property Loss,Checked Baggage,Hunting & Fishing Items,350.0,Settle,,,36.0,
2007102233776,2007-10-17 00:00:00,2007-08-30 00:00:00,JFK,John F. Kennedy International,,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.; Jewelry - Costume,45.98,Denied,0.0,Deny,48.0,45.98
0107343M,2004-01-07 00:00:00,2003-08-07 00:00:00,SNA,John Wayne,Alaska Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),49.99,Approved,49.99,Approve in Full,153.0,0.0
2015013020313,2015-01-30 00:00:00,2015-01-22 00:00:00,LAX,Los Angeles International Airport,Jet Blue,Passenger Property Loss,Checked Baggage,Clothing,181.34,Approve in Full,,,8.0,
2010100176577,2010-10-15 00:00:00,2010-07-15 00:00:00,ATL,Hartsfield-Jackson Atlanta International Airport,Delta Air Lines  ,Property Damage,Checked Baggage,Musical Instruments & Accessories,0.0,Deny,,,92.0,
2007033023277,2007-03-29 00:00:00,2007-02-28 00:00:00,ALB,Albany International,Southwest Airlines,Passenger Property Loss,Checked Baggage,Other,98.79,Denied,0.0,Deny,29.0,98.79
2005020475670,2005-01-11 00:00:00,2004-01-09 00:00:00,ONT,Ontario International,,Property Damage,Checked Baggage,Locks,209.99,Denied,,Deny,368.0,
2007081030054,2007-08-08 00:00:00,2007-08-02 00:00:00,BWI,Baltimore/Washington Intl Thurgood Marshall,AirTran Airlines,Passenger Property Loss,Checked Baggage,,180.0,Denied,0.0,Deny,6.0,180.0
2005092193019,2005-09-14 00:00:00,2005-09-05 00:00:00,PIT,Pittsburgh International Airport,USAir,Passenger Property Loss,Checked Baggage,Locks,10.0,Approved,10.0,Approve in Full,9.0,0.0
2011071885297,2011-07-06 00:00:00,2011-05-29 09:00:00,BOI,Boise Air Terminal/Gowen Field,Delta Air Lines  ,Property Damage,Checked Baggage,Other,174.51,Settle,,,37.0,
2006100313562,2006-09-29 00:00:00,2006-08-14 00:00:00,IAD,Washington Dulles International,British Airways,Passenger Property Loss,Checkpoint,Other,30.0,Settled,15.0,Settle,46.0,15.0
2005010673057,2004-12-20 00:00:00,2004-12-15 00:00:00,LAX,Los Angeles International Airport,Northwest Airlines,Property Damage,Checked Baggage,Other,162.66,Denied,0.0,Deny,5.0,162.66
0605014L,2003-06-05 00:00:00,2003-04-12 00:00:00,,,Alaska Airlines,Passenger Property Loss,Checked Baggage,Cameras - Digital,125.54,Settled,62.77,Settle,54.0,62.77
2007062827582,2007-06-26 00:00:00,2007-05-23 00:00:00,JFK,John F. Kennedy International,American Airlines,Passenger Property Loss,Checked Baggage,Umbrellas,25.0,Denied,0.0,Deny,34.0,25.0
2004123071966,2004-12-08 00:00:00,2004-11-25 00:00:00,COS,Colorado Springs Municipal,,Passenger Property Loss,Checked Baggage,Other,300.0,Settled,50.0,Settle,13.0,250.0
2012051694033,2012-04-23 00:00:00,2012-04-15 00:00:00,EWR,Newark International Airport,UAL  ,Passenger Property Loss,Checked Baggage,Cameras,83.39,Approve in Full,,,8.0,
2004091663037,2004-08-03 00:00:00,2004-07-22 00:00:00,TPA,Tampa International,Jet Blue,Property Damage,Checked Baggage,Locks,21.4,Approved,21.4,Approve in Full,12.0,0.0
2008072847552,2008-07-21 00:00:00,2008-06-06 00:00:00,LAX,Los Angeles International Airport,,Passenger Property Loss,Checkpoint,Clothing - Shoes; belts; accessories; etc.,120.0,Approved,120.0,Approve in Full,45.0,0.0
2010022768808,2010-02-17 00:00:00,2010-02-01 07:30:00,CVG,Cincinnati/Northern Kentucky International,Delta Air Lines  ,Passenger Property Loss,Checked Baggage,Travel Accessories,19.95,Approve in Full,,,15.0,
2004111567077,2004-10-05 00:00:00,2004-09-14 00:00:00,MSP,Minneapolis/ St.Paul International Airport,Sun Country Airlines Inc,Property Damage,Checkpoint,Computer - Laptop,965.0,Settled,193.0,Settle,21.0,772.0
2006103114864,2006-10-20 00:00:00,2006-09-16 00:00:00,DEN,Denver International Airport,Frontier Airlines,Passenger Property Loss,Checked Baggage,Jewelry - Costume,750.0,Denied,0.0,Deny,34.0,750.0
0815130M,2003-08-15 00:00:00,2003-07-30 00:00:00,IAD,Washington Dulles International,,Passenger Property Loss,Checked Baggage,Clothing - Shoes; belts; accessories; etc.,750.0,Settled,300.0,Settle,16.0,450.0
0226279M,2004-04-07 00:00:00,2004-02-09 00:00:00,BOS,Boston (Logan) International Airport,,Passenger Property Loss,Checked Baggage,Jewelry - Fine,490.0,Settled,245.0,Settle,58.0,245.0
2010021768471,2010-02-04 00:00:00,2010-01-15 18:30:00,PHX,Phoenix Sky Harbor International,Southwest Airlines  ,Property Damage,Checkpoint,Travel Accessories,89.99,Approve in Full,,,19.0,
2004060654811,2004-04-21 00:00:00,2004-04-03 00:00:00,FLL,Ft. Lauderdale-Hollywood International,Delta Air Lines,Passenger Property Loss,Checked Baggage,Stereo Items & Accessories,500.0,Denied,0.0,Deny,18.0,500.0
2005101794614,2005-10-07 00:00:00,2005-08-29 00:00:00,JFK,John F. Kennedy International,Jet Blue,Property Damage,Checked Baggage,Other,1000.0,Denied,0.0,Deny,39.0,1000.0
2005042583221,2005-04-22 00:00:00,2005-03-27 00:00:00,PHX,Phoenix Sky Harbor International,American Airlines,Property Damage,Checked Baggage,Luggage (all types including footlockers),20.0,Approved,20.0,Approve in Full,26.0,0.0
